"","listing_id","id","date","reviewer_id","reviewer_name","comments","city"
"5599",7734177,343128501,2018-10-30,35640333,"Jian","This house is a walking distance to Newport downtown.   The room is very clean.  The bed is comfortable.   I’ll stay here again","Rhode Island"
"5600",26527408,344451108,2018-11-03,81912751,"Janet","We stayed here because we were attending our daughter's graduation from Officer Candidate School in Newport.  It's about a 20 minute drive to Newport and in such a scenic location.  We walked to nearby North Kingston for breakfast the first day and that little village is picture perfect! The cottage is so cute and charming and has everything you need.  The bed was comfortable and the location is quiet. I enjoyed walking around the area and taking in the sights.  Mark is a friendly host and checked to make sure we had everything needed and communication was excellent.  Would definitely recommend and stay here again!","Rhode Island"
"5601",19541219,287790252,2018-07-08,194770314,"Carmen","Host very hospitable and helpful with good  tips to get around.  Clean, about 20minute ride to Narrahgansett.","Rhode Island"
"5602",19185160,252210441,2018-04-09,57944352,"Shuran","great place!","Rhode Island"
"5603",1284822,322630355,2018-09-13,35451290,"Matthew","Great value and energetic host","Rhode Island"
"5604",8680765,334660063,2018-10-09,176067830,"Jim","This is an oyster, hard to look at from the outside, and like an oyster, not sure about the inside.  But once you walk up the stairs and open the door, you are pleasantly pleased with the beautiful space and comfort. Was here only a night for business but will keep it on my places to stay next time I return.","Rhode Island"
"5605",14203651,267736499,2018-05-22,189961321,"Paul","This is a great place to get away or crash for the night.  Wonderful hospitality","Rhode Island"
"5606",17714201,303513561,2018-08-07,96859229,"Julia","I’ve stayed at Karen’s condo twice now and it’s been flawless each time. I’m looking forward to another trip up to Newport and staying at Karen’s place. It’s at a perfect location to walk to and from town and has everything you need.","Rhode Island"
"5607",23372016,288355169,2018-07-09,181059536,"Michael","We had a nice time in this cottage. It was comfortable. Location was great. Easy drive to all the beaches and Block Island ferry. Wonderful watching the boats pass by while sitting on the deck. We were even treated to surprise neighborhood fireworks to celebrate July 4th. The home had everything we needed. It definitely has a summer cottage feel, somewhat rustic. But lovely, and just what we needed.","Rhode Island"
"5608",20000296,339403649,2018-10-21,29658345,"Sovitj","This is a very nice place very well located for visiting Brown University and Alpert Medical school. We have a wonderful time during the white coat ceremony of our son at Alpert Medical School.","Rhode Island"
"5609",6451239,347612688,2018-11-11,170464725,"Spencer","Great location and staff.","Rhode Island"
"5610",14571408,344404729,2018-11-03,221460683,"Soo Lin","Such a cute place to stay. The view was spectacular. You can definitely tell that Miriam and Ashley care about making their house a home and even with all their personal touches, you feel welcome and not as if you’re in a stranger’s home. They are quick to respond and make sure you’re taken care of throughout your stay. Thanks ladies!","Rhode Island"
"5611",10612250,252173636,2018-04-09,178161252,"Xin","We spent a great two-days trip in Providence. The house of Jeniffer is well located, although it might take about 15-20 min to walk to the Brown University. The district around this house is well-organized with good streetlight during the night. The room of this house is also very good, tidy with big space. Jeniffer also kindly provided some fruits and bread for breakfast.","Rhode Island"
"5612",27756341,332549231,2018-10-05,208321442,"Michael","GREAT LOCATION, VERY CLEAN","Rhode Island"
"5613",18637935,319491228,2018-09-06,124462159,"Cherie","Great location, cozy and quiet! Thanks for the prompt communication!","Rhode Island"
"5614",5903568,253935940,2018-04-15,155820084,"Jomar","My girlfriend and I loved every bit of the studio; Perfect for couples! It's small but very cozy. We're very glad we decided to stay here. :D Thanks again to David and Cassandra! Hope to see you again. :D","Rhode Island"
"5615",6640323,342301890,2018-10-28,108026144,"Dan","Great place in downtown Providence. Very convenient with incredibly nice and helpful hosts.","Rhode Island"
"5616",18502851,245731472,2018-03-23,82090706,"卉","Marta的地方位置很便捷,屋子干净整洁,预备有面包､茶､咖啡等｡Marta说家里有人住,但我们没碰到他,没有一点打扰,很安静｡","Rhode Island"
"5617",8163374,334176735,2018-10-08,216265799,"Sophie","Steven's beach shack was just what we expected: simple, perfect for a short and affordable getaway, and close to the beach. There were a few confusions in the beginning about facilities (how to lock the door, turn on the oven), but Steven's responsiveness and willingness to help made up for these minor inconveniences. I would have liked to know in advance that the shack had a second portion attached to it where other people were staying, but again, this did not take away from a wonderful experience. Good value for the price. I would highly recommend!","Rhode Island"
"5618",21581406,300613486,2018-08-02,73839657,"Brandi","It was a great stay.  Very hospitable and helpful for when we wanted to go out.  Highly recommended!!","Rhode Island"
"5619",15852414,318180901,2018-09-03,43762025,"Cynthia","This place is on top of a garage and is very small. If you are tall you may have a problem with the ceiling height as well. Otherwise the decor is done in good taste.","Rhode Island"
"5620",19981397,333697922,2018-10-07,9454893,"Alex","Great hospitality, clean place, great amenities and touches—overall no issues! The place was clean and spacious, parking was easy, and there were lots of appreciated extras like bottled water, snacks, plenty of towels, and more. If you're looking for a place to stay in Newport, do it!","Rhode Island"
"5621",18150665,310461809,2018-08-19,167406009,"Molly","Donna was a fantastic host! Wonderful property! My friends and I had an excellent stay!","Rhode Island"
"5622",2080970,270562635,2018-05-29,123753973,"Kyle & Sarah","Our stay at Terry's place was nothing short of lovely - the apartment was eclectic, stylish, clean, accommodating and close to Newport, RI, which was our main destination. Terry was an amazing host and communication was excellent. He was quick to respond to messages and went out of his way to make our stay comfortable and private. This was our first private-room Airbnb rental experience, and it was a very positive experience.","Rhode Island"
"5623",4469337,336650462,2018-10-14,58922214,"Luis","This place is really Amazing. So close to the downtown area. I love the space. So much space! Everything you need to have a great stay is here. A lovely kitchen & very comfortable beds. Thank you so much Desi & Eric. It was a lovely stay","Rhode Island"
"5624",21595680,262044819,2018-05-07,30741509,"Nick","Patrick is a wonderful host. He was very flexible around our arrival time, took us on a brief tour of his wonderful property, and just made us feel at home. The apartment is spacious and even included a few things nicely stocked by Patrick (orange juice, milk, water, cereal, coffee, etc). Overall, I'd encourage anyone to stay at this lovely place.","Rhode Island"
"5625",21625301,336570626,2018-10-14,182962954,"Carrie","Excellent house for a wedding weekend.","Rhode Island"
"5626",8633824,346422514,2018-11-08,126670621,"Ethan","Wonderfully pleasant!","Rhode Island"
